# time x y z qx qy qz qw
1785985382.069999933 -0.488588320 -1.369234918 1.215486307 -0.109429817 0.183897371 0.476047612 0.852986251
1785985382.079999924 -0.470720914 -1.373512078 1.223818188 -0.110545663 0.184414537 0.481943372 0.849412456
1785985382.089999914 -0.452651282 -1.377612917 1.232111766 -0.111738355 0.184832503 0.487534540 0.845967824
1785985382.099999905 -0.434342646 -1.381528273 1.240355210 -0.113031522 0.185200866 0.493030256 0.842523401
1785985382.109999895 -0.415794392 -1.385300877 1.248511716 -0.114418934 0.185406642 0.498372952 0.839140682
1785985382.119999886 -0.397008330 -1.389074015 1.256630358 -0.115666516 0.185649630 0.503426356 0.835893161
1785985382.130000114 -0.378089634 -1.392894556 1.264538989 -0.116978695 0.185850744 0.508139895 0.832808101
1785985382.140000105 -0.359159039 -1.396789732 1.271857313 -0.118442138 0.185826929 0.512855094 0.829710471
1785985382.150000095 -0.340234810 -1.400902149 1.278366314 -0.120020989 0.185761033 0.517472548 0.826625649
1785985382.160000086 -0.321327714 -1.405277486 1.283936155 -0.121795928 0.185555503 0.522024774 0.823544196
1785985382.170000076 -0.302382699 -1.409873242 1.288578968 -0.123462800 0.185410477 0.526179936 0.820679332
1785985382.180000067 -0.283270614 -1.414604583 1.292275679 -0.125229578 0.185225094 0.530468498 0.817687220
1785985382.190000057 -0.263879183 -1.419352855 1.294991145 -0.126966606 0.184820413 0.534816990 0.814672746
1785985382.200000048 -0.244162735 -1.424061022 1.296789202 -0.128803405 0.184472914 0.538973716 0.811718399
1785985382.210000038 -0.224124358 -1.428757616 1.297731910 -0.130660881 0.184131980 0.543089022 0.808750556
1785985382.220000029 -0.203790973 -1.433437379 1.298035537 -0.132460718 0.183644305 0.547111449 0.805852338
1785985382.230000019 -0.183177603 -1.438118568 1.297786225 -0.134178580 0.183119682 0.550772158 0.803189468
1785985382.240000010 -0.162309074 -1.442829299 1.296923660 -0.135661900 0.182573068 0.554372011 0.800583910
