# time x y z qx qy qz qw
1785983389.329999924 0.064043581 -1.242586788 1.330985099 -0.039718115 0.050487157 -0.083771809 0.994412290
1785983389.339999914 0.069470959 -1.242506666 1.334654016 -0.039742000 0.050345887 -0.084157425 0.994385938
1785983389.349999905 0.074963019 -1.242381348 1.338625100 -0.039751304 0.050235229 -0.084537683 0.994358907
1785983389.359999895 0.080484041 -1.242229843 1.342821028 -0.039728456 0.049985448 -0.084876348 0.994343558
1785983389.369999886 0.086056054 -1.242078556 1.347334612 -0.039763960 0.049830375 -0.085220816 0.994320458
1785983389.380000114 0.091760965 -1.241900813 1.352730001 -0.039771875 0.049621080 -0.085497272 0.994306876
1785983389.390000105 0.097630929 -1.241709794 1.358749220 -0.039761228 0.049410376 -0.085735705 0.994297264
1785983389.400000095 0.103647129 -1.241538924 1.364754866 -0.039693983 0.049110206 -0.085946754 0.994296601
1785983389.410000086 0.109795037 -1.241337918 1.370743645 -0.039611162 0.048885990 -0.086539781 0.994259515
1785983389.420000076 0.116023013 -1.241037505 1.376731979 -0.039533232 0.048646670 -0.086724082 0.994258296
1785983389.430000067 0.122257649 -1.240600880 1.382720337 -0.039448300 0.048538011 -0.086999295 0.994242936
1785983389.440000057 0.128444490 -1.240043664 1.388704845 -0.039440910 0.048452997 -0.087336373 0.994217823
1785983389.450000048 0.134543258 -1.239394284 1.394717878 -0.039411236 0.048385971 -0.087519596 0.994206152
1785983389.460000038 0.140524191 -1.238694486 1.400788410 -0.039376560 0.048275950 -0.087804844 0.994187723
1785983389.470000029 0.146374693 -1.237998796 1.406899486 -0.039285928 0.048232424 -0.088098936 0.994167404
1785983389.480000019 0.152147853 -1.237347851 1.413006815 -0.039172301 0.048245502 -0.088342537 0.994149636
1785983389.490000010 0.157950469 -1.236796721 1.419068421 -0.039081095 0.048294336 -0.088623925 0.994125809
1785983389.500000000 0.163834996 -1.236428764 1.425099138 -0.039018297 0.048395589 -0.089173025 0.994074248
1785983389.509999990 0.169808289 -1.236219687 1.431127785 -0.039055102 0.048386202 -0.089418352 0.994051222
