# time x y z qx qy qz qw
1785983342.579999924 0.104364574 -0.037985434 0.101106217 0.007471157 -0.167826648 -0.454251438 0.874890867
1785983342.589999914 0.107348334 -0.031148481 0.119658942 0.008753826 -0.168465257 -0.453876391 0.874950884
1785983342.599999905 0.099493681 -0.039640671 0.114484877 0.009465069 -0.168858988 -0.455290010 0.874132748
1785983342.609999895 0.103439900 -0.040101435 0.104754952 0.009068195 -0.168687577 -0.457534096 0.872997606
1785983342.619999886 0.096296427 -0.033422504 0.110248136 0.008970781 -0.168655747 -0.458341768 0.872580992
1785983342.630000114 0.102579344 -0.025623159 0.119225894 0.011131855 -0.169677846 -0.457045348 0.873037835
1785983342.640000105 0.117960818 -0.044862705 0.070936518 0.008662287 -0.168390336 -0.459858753 0.871836904
1785983342.650000095 0.051458186 -0.080581691 0.028449512 0.007950894 -0.167981940 -0.460094939 0.871797854
1785983342.660000086 0.099179795 -0.034990284 0.071863420 0.007736193 -0.167828119 -0.460798989 0.871457495
1785983342.670000076 0.112197801 -0.021502603 0.106971922 0.008957288 -0.168471166 -0.460106980 0.871687329
1785983342.680000067 0.126299614 -0.006824927 0.116454759 0.009374132 -0.168670732 -0.458688820 0.872391470
1785983342.690000057 0.107658990 -0.009097012 0.110825680 0.009613001 -0.168776343 -0.459103418 0.872150324
1785983342.700000048 0.103173756 -0.015671903 0.105955207 0.008956306 -0.168350865 -0.459597296 0.871979413
1785983342.710000038 0.107381586 -0.001248305 0.085479573 0.008985752 -0.168309284 -0.458738548 0.872439216
1785983342.720000029 0.104591633 -0.011419228 0.088569820 0.009580447 -0.168692282 -0.457128207 0.873203832
1785983342.730000019 0.097134612 -0.015653727 0.096359707 0.009879816 -0.168722846 -0.457432163 0.873035398
1785983342.740000010 0.111852589 -0.014382249 0.080597378 0.007596076 -0.167403703 -0.458839363 0.872573629
1785983342.750000000 0.092383014 -0.039452346 0.089270742 0.006575495 -0.166819412 -0.461731301 0.871167178
1785983342.759999990 0.109164151 -0.029927131 0.105285684 0.005994914 -0.166464310 -0.460979958 0.871637065
1785983342.769999981 0.126682059 -0.021114077 0.107755500 0.006607091 -0.166846010 -0.459484004 0.872349245
1785983342.779999971 0.120061171 -0.009659828 0.122577462 0.006946961 -0.166885277 -0.460005896 0.872064000
1785983342.789999962 0.139356188 -0.022628258 0.126935040 0.006180384 -0.166397622 -0.460981633 0.871647617
1785983342.799999952 0.118829959 -0.009857864 0.101205114 0.005422780 -0.166064600 -0.460304298 0.872074019
1785983342.809999943 0.098481112 -0.010241484 0.107026928 0.005758291 -0.166245991 -0.463763025 0.870202832
1785983342.819999933 0.115203824 -0.008615037 0.113514683 0.007213821 -0.166944172 -0.463449502 0.870225352
1785983342.829999924 0.111076928 -0.022901595 0.103554314 0.008559327 -0.167785475 -0.461451416 0.871112715
1785983342.839999914 0.095365248 -0.022639428 0.114665579 0.009422042 -0.168129832 -0.459935408 0.871838864
