# time x y z qx qy qz qw
1785982653.759999990 0.544249763 -1.327894181 1.010165108 0.075461941 -0.001857999 -0.066578178 0.994921801
1785982653.769999981 0.545317769 -1.327487859 1.031014109 0.075384013 -0.001889218 -0.066795725 0.994913068
1785982653.779999971 0.558416548 -1.324126008 1.023945233 0.075563464 -0.001936092 -0.064909719 0.995024192
1785982653.789999962 0.581371125 -1.326583842 1.015635954 0.075782800 -0.002091436 -0.064363686 0.995042667
1785982653.799999952 0.585668177 -1.325826671 0.982268764 0.075861244 -0.002241416 -0.061448811 0.995220624
1785982653.809999943 0.583182349 -1.326621770 0.980219209 0.075854076 -0.002294090 -0.057811628 0.995438954
1785982653.819999933 0.592779178 -1.347109497 0.979356470 0.075807168 -0.002364060 -0.056020797 0.995544753
1785982653.829999924 0.608096116 -1.347042384 0.971067771 0.075592819 -0.002550514 -0.056308216 0.995544376
1785982653.839999914 0.597756160 -1.337519834 0.972623006 0.075431384 -0.002639710 -0.053548769 0.995708626
1785982653.849999905 0.606165777 -1.340587558 0.982969044 0.075335899 -0.002924409 -0.052869858 0.995751339
1785982653.859999895 0.596910882 -1.325341923 0.969630387 0.075210615 -0.003179677 -0.052078014 0.995801754
1785982653.869999886 0.620092204 -1.327139896 0.955832430 0.075492292 -0.003545910 -0.054443974 0.995652647
1785982653.880000114 0.641443686 -1.343139633 0.925114054 0.076136704 -0.003992484 -0.055777287 0.995528079
1785982653.890000105 0.632759346 -1.342874372 0.940687035 0.076146403 -0.004303198 -0.056119154 0.995506830
1785982653.900000095 0.638949047 -1.349298718 0.948241693 0.075833432 -0.004558954 -0.056024999 0.995534884
1785982653.910000086 0.650652975 -1.336157781 0.969146514 0.075698465 -0.004854606 -0.058214048 0.995418153
1785982653.920000076 0.655605226 -1.324937812 0.983613591 0.075148988 -0.005228105 -0.059866177 0.995359904
1785982653.930000067 0.652901930 -1.316333253 0.992849207 0.074400450 -0.005511951 -0.060909855 0.995351285
1785982653.940000057 0.673413511 -1.319066676 1.029451627 0.073993963 -0.005882600 -0.063422226 0.995222543
1785982653.950000048 0.692092740 -1.313757259 1.012926713 0.073006777 -0.006304937 -0.063651937 0.995278197
1785982653.960000038 0.688304508 -1.325838778 1.013026095 0.072715485 -0.006659445 -0.065293032 0.995190901
1785982653.970000029 0.705190281 -1.330278483 0.985656417 0.071877559 -0.007099765 -0.064955228 0.995270832
1785982653.980000019 0.694908077 -1.332524110 0.978285315 0.071136511 -0.007357342 -0.061549557 0.995538607
1785982653.990000010 0.703840369 -1.329350317 0.988095089 0.071439756 -0.007774905 -0.060592966 0.995572401
1785982654.000000000 0.715401003 -1.331157332 0.981931216 0.070324918 -0.008139628 -0.060968437 0.995625935
1785982654.009999990 0.722981145 -1.326521359 0.987477040 0.070212441 -0.008429609 -0.059509716 0.995719714
1785982654.019999981 0.741192006 -1.324830389 0.976856422 0.070513580 -0.008818053 -0.057523393 0.995811798
1785982654.029999971 0.739023709 -1.311294140 0.945355627 0.070272636 -0.009227571 -0.057548157 0.995823688
1785982654.039999962 0.731618030 -1.326057460 0.941656100 0.069454760 -0.009475064 -0.057180534 0.995899918
1785982654.049999952 0.744596903 -1.330651086 0.954165359 0.068383662 -0.009748917 -0.054971877 0.996095741
1785982654.059999943 0.733263808 -1.317347905 0.998046926 0.067481009 -0.010054875 -0.057118043 0.996033505
1785982654.069999933 0.759345974 -1.320322034 0.997778405 0.066596650 -0.010346322 -0.055585505 0.996176737
1785982654.079999924 0.754736627 -1.310363913 0.956215707 0.065970716 -0.010614872 -0.053268605 0.996342132
1785982654.089999914 0.750777536 -1.317906260 0.943120839 0.065766024 -0.010776906 -0.052401800 0.996399889
1785982654.099999905 0.766038982 -1.309548311 0.933341030 0.065103159 -0.011056372 -0.053195577 0.996398297
1785982654.109999895 0.771455114 -1.330127291 0.940272077 0.064770657 -0.011267612 -0.050689131 0.996548250
1785982654.119999886 0.788068091 -1.331912235 0.938143062 0.064091605 -0.011636337 -0.053306969 0.996451318
1785982654.130000114 0.796786881 -1.304378326 0.963335789 0.063695639 -0.011959614 -0.051364906 0.996574874
