timestamp,from_id,to_id,range,std
1785983401.11,8,3,5.633817672729492,0.1
1785983401.11,9,0,4.544579982757568,0.1
1785983401.11,9,1,2.5076770782470703,0.1
1785983401.11,9,2,4.4468560218811035,0.1
1785983401.11,9,3,5.874072074890137,0.1
1785983401.12,8,0,4.662325859069824,0.1
1785983401.12,8,1,2.8044228553771973,0.1
1785983401.12,8,2,4.12960147857666,0.1
1785983401.12,8,3,5.647817611694336,0.1
1785983401.12,9,0,4.507579803466797,0.1
1785983401.12,9,1,2.5056772232055664,0.1
1785983401.12,9,2,4.40985631942749,0.1
1785983401.12,9,3,5.877072334289551,0.1
1785983401.13,8,0,4.655325889587402,0.1
1785983401.13,8,1,2.8094229698181152,0.1
1785983401.13,8,2,4.132601737976074,0.1
1785983401.13,8,3,5.670817852020264,0.1
1785983401.13,9,0,4.4685797691345215,0.1
1785983401.13,9,1,2.535677194595337,0.1
1785983401.13,9,2,4.407855987548828,0.1
1785983401.13,9,3,5.8310723304748535,0.1
1785983401.14,8,0,4.655325889587402,0.1
1785983401.14,8,1,2.818422794342041,0.1
1785983401.14,8,2,4.134601593017578,0.1
1785983401.14,8,3,5.654817581176758,0.1
1785983401.14,9,0,4.493579864501953,0.1
1785983401.14,9,1,2.5146772861480713,0.1
1785983401.14,9,2,4.3958563804626465,0.1
1785983401.14,9,3,5.849071979522705,0.1
1785983401.15,8,0,4.676325798034668,0.1
1785983401.15,8,1,2.7904229164123535,0.1
1785983401.15,8,2,4.148601531982422,0.1
1785983401.15,8,3,5.665817737579346,0.1
1785983401.15,9,0,4.390579700469971,0.1
1785983401.15,9,1,2.4826772212982178,0.1
1785983401.15,9,2,4.4448561668396,0.1
1785983401.15,9,3,5.847072124481201,0.1
1785983401.16,8,0,4.6393256187438965,0.1
1785983401.16,8,1,2.8344228267669678,0.1
1785983401.16,8,2,4.157601833343506,0.1
1785983401.16,8,3,5.686817646026611,0.1
1785983401.16,9,0,4.524580001831055,0.1
1785983401.16,9,1,2.5126771926879883,0.1
1785983401.16,9,2,4.43285608291626,0.1
1785983401.16,9,3,5.858072280883789,0.1
1785983401.17,8,0,4.621325969696045,0.1
1785983401.17,8,1,2.7744228839874268,0.1
1785983401.17,8,2,4.190601825714111,0.1
1785983401.17,8,3,5.699817657470703,0.1
1785983401.17,9,0,4.480579853057861,0.1
1785983401.17,9,1,2.459677219390869,0.1
1785983401.17,9,2,4.425856113433838,0.1
1785983401.17,9,3,5.838072299957275,0.1
1785983401.18,8,0,4.609325885772705,0.1
1785983401.18,8,1,2.7424228191375732,0.1
1785983401.18,8,2,4.162601470947266,0.1
1785983401.18,8,3,5.699817657470703,0.1
1785983401.18,9,0,4.463580131530762,0.1
1785983401.18,9,1,2.4806771278381348,0.1
1785983401.18,9,2,4.430856227874756,0.1
1785983401.18,9,3,5.8310723304748535,0.1
1785983401.19,8,0,4.607326030731201,0.1
1785983401.19,8,1,2.7244229316711426,0.1
1785983401.19,8,2,4.206601619720459,0.1
1785983401.19,8,3,5.665817737579346,0.1
1785983401.19,9,0,4.503580093383789,0.1
1785983401.19,9,1,2.470677137374878,0.1
1785983401.19,9,2,4.474856376647949,0.1
1785983401.19,9,3,5.890072345733643,0.1
1785983401.2,8,0,4.604325771331787,0.1
1785983401.2,8,1,2.749422788619995,0.1
1785983401.2,8,2,4.194601535797119,0.1
1785983401.2,8,3,5.684817790985107,0.1
1785983401.2,9,0,4.4615797996521,0.1
1785983401.2,9,1,2.454677104949951,0.1
1785983401.2,9,2,4.4448561668396,0.1
1785983401.2,9,3,5.865072250366211,0.1
1785983401.21,8,0,4.595325946807861,0.1
1785983401.21,8,1,2.680422782897949,0.1
1785983401.21,8,2,4.1736016273498535,0.1
1785983401.21,8,3,5.699817657470703,0.1
1785983401.21,9,0,4.466579914093018,0.1
1785983401.21,9,1,2.473677158355713,0.1
1785983401.21,9,2,4.462856292724609,0.1
1785983401.21,9,3,5.890072345733643,0.1
1785983401.22,8,0,4.653326034545898,0.1
1785983401.22,8,1,2.7244229316711426,0.1
1785983401.22,8,2,4.2386016845703125,0.1
1785983401.22,8,3,5.699817657470703,0.1
1785983401.22,9,0,4.4775800704956055,0.1
1785983401.22,9,1,2.4826772212982178,0.1
1785983401.22,9,2,4.474856376647949,0.1
1785983401.22,9,3,5.858072280883789,0.1
1785983401.23,8,0,4.618325710296631,0.1
1785983401.23,8,1,2.7104227542877197,0.1
1785983401.23,8,2,4.217601776123047,0.1
1785983401.23,8,3,5.693817615509033,0.1
1785983401.23,9,0,4.45058012008667,0.1
1785983401.23,9,1,2.470677137374878,0.1
1785983401.23,9,2,4.437856197357178,0.1
1785983401.23,9,3,5.836071968078613,0.1
1785983401.24,8,0,4.607326030731201,0.1
1785983401.24,8,1,2.7224228382110596,0.1
1785983401.24,8,2,4.217601776123047,0.1
1785983401.24,8,3,5.681817531585693,0.1
1785983401.24,9,0,4.489579677581787,0.1
1785983401.24,9,1,2.468677282333374,0.1
1785983401.24,9,2,4.434856414794922,0.1
1785983401.24,9,3,5.836071968078613,0.1
1785983401.25,8,0,4.607326030731201,0.1
1785983401.25,8,1,2.692422866821289,0.1
1785983401.25,8,2,4.196601867675781,0.1
1785983401.25,8,3,5.665817737579346,0.1
1785983401.25,9,0,4.429579734802246,0.1
1785983401.25,9,1,2.4296772480010986,0.1
1785983401.25,9,2,4.404856204986572,0.1
1785983401.25,9,3,5.872072219848633,0.1
1785983401.26,8,0,4.628325939178467,0.1
1785983401.26,8,1,2.7244229316711426,0.1
1785983401.26,8,2,4.1836018562316895,0.1
1785983401.26,8,3,5.6778178215026855,0.1
1785983401.26,9,0,4.433579921722412,0.1
1785983401.26,9,1,2.4506771564483643,0.1
1785983401.26,9,2,4.464856147766113,0.1
1785983401.26,9,3,5.902071952819824,0.1
1785983401.27,8,0,4.611325740814209,0.1
1785983401.27,8,1,2.701422929763794,0.1
1785983401.27,8,2,4.208601474761963,0.1
1785983401.27,8,3,5.688817501068115,0.1
1785983401.27,9,0,4.454579830169678,0.1
1785983401.27,9,1,2.417677164077759,0.1
1785983401.27,9,2,4.4608564376831055,0.1
1785983401.27,9,3,5.865072250366211,0.1
1785983401.28,8,0,4.630325794219971,0.1
1785983401.28,8,1,2.694422960281372,0.1
1785983401.28,8,2,4.199601650238037,0.1
1785983401.28,8,3,5.709817409515381,0.1
1785983401.28,9,0,4.454579830169678,0.1
1785983401.28,9,1,2.4246771335601807,0.1
1785983401.28,9,2,4.494856357574463,0.1
1785983401.28,9,3,5.863072395324707,0.1
1785983401.29,8,0,4.586325645446777,0.1
1785983401.29,8,1,2.7224228382110596,0.1
1785983401.29,8,2,4.1736016273498535,0.1
1785983401.29,8,3,5.693817615509033,0.1
1785983401.29,9,0,4.429579734802246,0.1
1785983401.29,9,1,2.4526772499084473,0.1
1785983401.29,9,2,4.453855991363525,0.1
1785983401.29,9,3,5.8310723304748535,0.1
1785983401.3,8,0,4.6393256187438965,0.1
1785983401.3,8,1,2.680422782897949,0.1
1785983401.3,8,2,4.166601657867432,0.1
1785983401.3,8,3,5.713817596435547,0.1
